fileId,fileUrls from query MYD06_L2--61 2018-01-01..2018-12-31 x138y-29 x141y-36[5],size
3069469255,/archive/allData/61/MYD06_L2/2018/052/MYD06_L2.A2018052.0505.061.2018052181004.hdf,127949197
3071129228,/archive/allData/61/MYD06_L2/2018/053/MYD06_L2.A2018053.0410.061.2018053175404.hdf,119276699
3071135862,/archive/allData/61/MYD06_L2/2018/053/MYD06_L2.A2018053.0545.061.2018053180036.hdf,142272330
3073102801,/archive/allData/61/MYD06_L2/2018/054/MYD06_L2.A2018054.0455.061.2018054175951.hdf,81720586
3073123344,/archive/allData/61/MYD06_L2/2018/054/MYD06_L2.A2018054.0450.061.2018054181001.hdf,141301691
3075009903,/archive/allData/61/MYD06_L2/2018/055/MYD06_L2.A2018055.0400.061.2018055192607.hdf,128803449
3075009904,/archive/allData/61/MYD06_L2/2018/055/MYD06_L2.A2018055.0535.061.2018055192626.hdf,117124884
3075013969,/archive/allData/61/MYD06_L2/2018/055/MYD06_L2.A2018055.0355.061.2018055192823.hdf,133173754
3079921831,/archive/allData/61/MYD06_L2/2018/056/MYD06_L2.A2018056.0440.061.2018059201136.hdf,87818228
3080016574,/archive/allData/61/MYD06_L2/2018/057/MYD06_L2.A2018057.0525.061.2018058201402.hdf,77886422
3080027665,/archive/allData/61/MYD06_L2/2018/058/MYD06_L2.A2018058.0430.061.2018058202018.hdf,53156528
3080029469,/archive/allData/61/MYD06_L2/2018/057/MYD06_L2.A2018057.0345.061.2018058202032.hdf,108405921
3080044958,/archive/allData/61/MYD06_L2/2018/058/MYD06_L2.A2018058.0425.061.2018058203442.hdf,132077655
3080046327,/archive/allData/61/MYD06_L2/2018/058/MYD06_L2.A2018058.0605.061.2018058203634.hdf,130666388
3081493057,/archive/allData/61/MYD06_L2/2018/059/MYD06_L2.A2018059.0515.061.2018059175320.hdf,73241714
3081495534,/archive/allData/61/MYD06_L2/2018/059/MYD06_L2.A2018059.0335.061.2018059175437.hdf,88489636
3081505593,/archive/allData/61/MYD06_L2/2018/059/MYD06_L2.A2018059.0510.061.2018059175929.hdf,112609960
3090542791,/archive/allData/61/MYD06_L2/2018/060/MYD06_L2.A2018060.0415.061.2018064184420.hdf,84804426
3090544225,/archive/allData/61/MYD06_L2/2018/060/MYD06_L2.A2018060.0420.061.2018064184528.hdf,110626358
3090698423,/archive/allData/61/MYD06_L2/2018/063/MYD06_L2.A2018063.0450.061.2018064220107.hdf,86318846
3090700925,/archive/allData/61/MYD06_L2/2018/063/MYD06_L2.A2018063.0445.061.2018064220647.hdf,118582862
3090703761,/archive/allData/61/MYD06_L2/2018/061/MYD06_L2.A2018061.0500.061.2018064221148.hdf,69099502
3090704978,/archive/allData/61/MYD06_L2/2018/064/MYD06_L2.A2018064.0530.061.2018064221338.hdf,81001966
3090707790,/archive/allData/61/MYD06_L2/2018/064/MYD06_L2.A2018064.0355.061.2018064221702.hdf,127505539
3090708517,/archive/allData/61/MYD06_L2/2018/064/MYD06_L2.A2018064.0350.061.2018064221757.hdf,119130345
3090711897,/archive/allData/61/MYD06_L2/2018/062/MYD06_L2.A2018062.0405.061.2018064222205.hdf,86093660
3090720662,/archive/allData/61/MYD06_L2/2018/062/MYD06_L2.A2018062.0400.061.2018064223158.hdf,129559273
3090722110,/archive/allData/61/MYD06_L2/2018/062/MYD06_L2.A2018062.0540.061.2018064223507.hdf,134534655
3091619159,/archive/allData/61/MYD06_L2/2018/065/MYD06_L2.A2018065.0435.061.2018066211557.hdf,71093438
3091620246,/archive/allData/61/MYD06_L2/2018/066/MYD06_L2.A2018066.0520.061.2018066211656.hdf,47913704
3091638644,/archive/allData/61/MYD06_L2/2018/065/MYD06_L2.A2018065.0610.061.2018066212423.hdf,128762114
3091656090,/archive/allData/61/MYD06_L2/2018/066/MYD06_L2.A2018066.0515.061.2018066213006.hdf,114641847
3091663123,/archive/allData/61/MYD06_L2/2018/066/MYD06_L2.A2018066.0340.061.2018066213220.hdf,117302500
3095556990,/archive/allData/61/MYD06_L2/2018/067/MYD06_L2.A2018067.0420.061.2018071200307.hdf,90480613
3095559253,/archive/allData/61/MYD06_L2/2018/067/MYD06_L2.A2018067.0425.061.2018071200530.hdf,135752656
3095727321,/archive/allData/61/MYD06_L2/2018/070/MYD06_L2.A2018070.0455.061.2018071221656.hdf,79360953
3095728744,/archive/allData/61/MYD06_L2/2018/071/MYD06_L2.A2018071.0400.061.2018071221920.hdf,56723533
3095732766,/archive/allData/61/MYD06_L2/2018/068/MYD06_L2.A2018068.0505.061.2018071222449.hdf,75040962
3095733093,/archive/allData/61/MYD06_L2/2018/070/MYD06_L2.A2018070.0450.061.2018071222450.hdf,126169206
3095737738,/archive/allData/61/MYD06_L2/2018/071/MYD06_L2.A2018071.0355.061.2018071223051.hdf,125323174
3095740434,/archive/allData/61/MYD06_L2/2018/069/MYD06_L2.A2018069.0410.061.2018071223434.hdf,62324146
3095744999,/archive/allData/61/MYD06_L2/2018/071/MYD06_L2.A2018071.0535.061.2018071223802.hdf,113053805
3095748819,/archive/allData/61/MYD06_L2/2018/069/MYD06_L2.A2018069.0545.061.2018071224546.hdf,132218624
3096342165,/archive/allData/61/MYD06_L2/2018/072/MYD06_L2.A2018072.0445.061.2018072174350.hdf,58721547
3096383624,/archive/allData/61/MYD06_L2/2018/072/MYD06_L2.A2018072.0440.061.2018072174553.hdf,87987986
3097225565,/archive/allData/61/MYD06_L2/2018/073/MYD06_L2.A2018073.0525.061.2018073230844.hdf,73868771
3097226242,/archive/allData/61/MYD06_L2/2018/073/MYD06_L2.A2018073.0345.061.2018073231118.hdf,105295932
3097558573,/archive/allData/61/MYD06_L2/2018/074/MYD06_L2.A2018074.0430.061.2018074172524.hdf,53107940
3097564847,/archive/allData/61/MYD06_L2/2018/074/MYD06_L2.A2018074.0425.061.2018074173709.hdf,130871520
3097606844,/archive/allData/61/MYD06_L2/2018/074/MYD06_L2.A2018074.0605.061.2018074202756.hdf,136173114
3099757741,/archive/allData/61/MYD06_L2/2018/075/MYD06_L2.A2018075.0515.061.2018079191814.hdf,30373407
3099763633,/archive/allData/61/MYD06_L2/2018/075/MYD06_L2.A2018075.0335.061.2018079192734.hdf,75274378
3099765275,/archive/allData/61/MYD06_L2/2018/077/MYD06_L2.A2018077.0500.061.2018079193118.hdf,58502360
3099766963,/archive/allData/61/MYD06_L2/2018/078/MYD06_L2.A2018078.0405.061.2018079193642.hdf,43661026
3099767541,/archive/allData/61/MYD06_L2/2018/075/MYD06_L2.A2018075.0510.061.2018079193817.hdf,135083127
3099772138,/archive/allData/61/MYD06_L2/2018/078/MYD06_L2.A2018078.0400.061.2018079195135.hdf,127985240
3099773388,/archive/allData/61/MYD06_L2/2018/078/MYD06_L2.A2018078.0540.061.2018079195331.hdf,122253060
3099773389,/archive/allData/61/MYD06_L2/2018/079/MYD06_L2.A2018079.0450.061.2018079195335.hdf,69435230
3099774611,/archive/allData/61/MYD06_L2/2018/076/MYD06_L2.A2018076.0420.061.2018079195510.hdf,65949306
3099777463,/archive/allData/61/MYD06_L2/2018/076/MYD06_L2.A2018076.0415.061.2018079195854.hdf,90989143
3099778577,/archive/allData/61/MYD06_L2/2018/079/MYD06_L2.A2018079.0445.061.2018079200137.hdf,103469936
3100389858,/archive/allData/61/MYD06_L2/2018/080/MYD06_L2.A2018080.0355.061.2018080174256.hdf,121117425
3100389862,/archive/allData/61/MYD06_L2/2018/080/MYD06_L2.A2018080.0350.061.2018080174302.hdf,114166382
3100389864,/archive/allData/61/MYD06_L2/2018/080/MYD06_L2.A2018080.0530.061.2018080174319.hdf,106340114
3101301727,/archive/allData/61/MYD06_L2/2018/082/MYD06_L2.A2018082.0520.061.2018082221720.hdf,50522130
3101305225,/archive/allData/61/MYD06_L2/2018/081/MYD06_L2.A2018081.0435.061.2018082222335.hdf,85270917
3101307893,/archive/allData/61/MYD06_L2/2018/082/MYD06_L2.A2018082.0340.061.2018082222726.hdf,125471795
3101308310,/archive/allData/61/MYD06_L2/2018/082/MYD06_L2.A2018082.0515.061.2018082222752.hdf,135323569
3101314833,/archive/allData/61/MYD06_L2/2018/081/MYD06_L2.A2018081.0610.061.2018082223430.hdf,138309966
3102049541,/archive/allData/61/MYD06_L2/2018/083/MYD06_L2.A2018083.0425.061.2018083171143.hdf,89979309
3102055899,/archive/allData/61/MYD06_L2/2018/083/MYD06_L2.A2018083.0420.061.2018083172222.hdf,132852609
3102576293,/archive/allData/61/MYD06_L2/2018/084/MYD06_L2.A2018084.0505.061.2018084174412.hdf,118690422
3103486392,/archive/allData/61/MYD06_L2/2018/085/MYD06_L2.A2018085.0410.061.2018085171932.hdf,87678034
3105130111,/archive/allData/61/MYD06_L2/2018/086/MYD06_L2.A2018086.0455.061.2018088181038.hdf,39813438
3105157422,/archive/allData/61/MYD06_L2/2018/086/MYD06_L2.A2018086.0450.061.2018088182754.hdf,147482351
3105214466,/archive/allData/61/MYD06_L2/2018/087/MYD06_L2.A2018087.0400.061.2018088192723.hdf,68389692
3105216955,/archive/allData/61/MYD06_L2/2018/087/MYD06_L2.A2018087.0355.061.2018088193127.hdf,120327801
3105220910,/archive/allData/61/MYD06_L2/2018/087/MYD06_L2.A2018087.0535.061.2018088193430.hdf,105685190
3108451457,/archive/allData/61/MYD06_L2/2018/088/MYD06_L2.A2018088.0445.061.2018094192620.hdf,86332665
3108455456,/archive/allData/61/MYD06_L2/2018/088/MYD06_L2.A2018088.0440.061.2018094192934.hdf,72199147
3108873295,/archive/allData/61/MYD06_L2/2018/090/MYD06_L2.A2018090.0430.061.2018095160007.hdf,40460279
3108880320,/archive/allData/61/MYD06_L2/2018/094/MYD06_L2.A2018094.0405.061.2018095161152.hdf,73941148
3108885088,/archive/allData/61/MYD06_L2/2018/090/MYD06_L2.A2018090.0605.061.2018095161651.hdf,127425668
3108886048,/archive/allData/61/MYD06_L2/2018/089/MYD06_L2.A2018089.0525.061.2018095161834.hdf,65486678
3108886363,/archive/allData/61/MYD06_L2/2018/090/MYD06_L2.A2018090.0425.061.2018095161848.hdf,129474569
3108887026,/archive/allData/61/MYD06_L2/2018/089/MYD06_L2.A2018089.0345.061.2018095161939.hdf,67182040
3108888034,/archive/allData/61/MYD06_L2/2018/094/MYD06_L2.A2018094.0540.061.2018095162110.hdf,99340161
3108889580,/archive/allData/61/MYD06_L2/2018/094/MYD06_L2.A2018094.0400.061.2018095162302.hdf,114003295
3108913584,/archive/allData/61/MYD06_L2/2018/091/MYD06_L2.A2018091.0515.061.2018095165348.hdf,53227988
3108916736,/archive/allData/61/MYD06_L2/2018/091/MYD06_L2.A2018091.0335.061.2018095170041.hdf,99001902
3108919327,/archive/allData/61/MYD06_L2/2018/091/MYD06_L2.A2018091.0510.061.2018095170855.hdf,124390835
3108920498,/archive/allData/61/MYD06_L2/2018/092/MYD06_L2.A2018092.0420.061.2018095171056.hdf,91183330
3108921220,/archive/allData/61/MYD06_L2/2018/092/MYD06_L2.A2018092.0415.061.2018095171315.hdf,95720728
3108924412,/archive/allData/61/MYD06_L2/2018/093/MYD06_L2.A2018093.0500.061.2018095172023.hdf,76412097
3109101764,/archive/allData/61/MYD06_L2/2018/095/MYD06_L2.A2018095.0450.061.2018095232018.hdf,49559242
3109103795,/archive/allData/61/MYD06_L2/2018/095/MYD06_L2.A2018095.0445.061.2018095232930.hdf,103467561
3109406121,/archive/allData/61/MYD06_L2/2018/096/MYD06_L2.A2018096.0530.061.2018096181533.hdf,84923462
3109406889,/archive/allData/61/MYD06_L2/2018/096/MYD06_L2.A2018096.0350.061.2018096181639.hdf,90443867
3109406890,/archive/allData/61/MYD06_L2/2018/096/MYD06_L2.A2018096.0355.061.2018096181633.hdf,102040873
3111118543,/archive/allData/61/MYD06_L2/2018/097/MYD06_L2.A2018097.0435.061.2018097182046.hdf,52490817
3111161415,/archive/allData/61/MYD06_L2/2018/097/MYD06_L2.A2018097.0610.061.2018097200117.hdf,127989997
3111528357,/archive/allData/61/MYD06_L2/2018/098/MYD06_L2.A2018098.0520.061.2018098172903.hdf,45438977
3111529239,/archive/allData/61/MYD06_L2/2018/098/MYD06_L2.A2018098.0340.061.2018098173226.hdf,65331900
3111532749,/archive/allData/61/MYD06_L2/2018/098/MYD06_L2.A2018098.0515.061.2018098174002.hdf,124343805
3111996720,/archive/allData/61/MYD06_L2/2018/099/MYD06_L2.A2018099.0425.061.2018099173306.hdf,54472623
3112003985,/archive/allData/61/MYD06_L2/2018/099/MYD06_L2.A2018099.0420.061.2018099174226.hdf,112198816
3112636979,/archive/allData/61/MYD06_L2/2018/100/MYD06_L2.A2018100.0505.061.2018100185944.hdf,101460100
3113145558,/archive/allData/61/MYD06_L2/2018/101/MYD06_L2.A2018101.0410.061.2018101173433.hdf,73787116
3167025715,/archive/allData/61/MYD06_L2/2018/104/MYD06_L2.A2018104.0445.061.2018108211235.hdf,56335091
3167028928,/archive/allData/61/MYD06_L2/2018/105/MYD06_L2.A2018105.0345.061.2018108212258.hdf,91557835
3167031112,/archive/allData/61/MYD06_L2/2018/104/MYD06_L2.A2018104.0440.061.2018108213051.hdf,124083958
3167031596,/archive/allData/61/MYD06_L2/2018/105/MYD06_L2.A2018105.0525.061.2018108213224.hdf,70381175
3167031797,/archive/allData/61/MYD06_L2/2018/106/MYD06_L2.A2018106.0430.061.2018108213302.hdf,54659112
3167035416,/archive/allData/61/MYD06_L2/2018/107/MYD06_L2.A2018107.0515.061.2018108214458.hdf,47864949
3167036769,/archive/allData/61/MYD06_L2/2018/107/MYD06_L2.A2018107.0335.061.2018108214856.hdf,69705191
3167037139,/archive/allData/61/MYD06_L2/2018/106/MYD06_L2.A2018106.0425.061.2018108215010.hdf,127614728
3167037939,/archive/allData/61/MYD06_L2/2018/106/MYD06_L2.A2018106.0605.061.2018108215223.hdf,133014504
3167041570,/archive/allData/61/MYD06_L2/2018/108/MYD06_L2.A2018108.0420.061.2018108220223.hdf,81642160
3167042094,/archive/allData/61/MYD06_L2/2018/107/MYD06_L2.A2018107.0510.061.2018108220430.hdf,130440714
3167042895,/archive/allData/61/MYD06_L2/2018/102/MYD06_L2.A2018102.0455.061.2018108220746.hdf,60226537
3167042907,/archive/allData/61/MYD06_L2/2018/108/MYD06_L2.A2018108.0415.061.2018108220727.hdf,102713572
3167050888,/archive/allData/61/MYD06_L2/2018/102/MYD06_L2.A2018102.0450.061.2018108221951.hdf,128370580
3167051453,/archive/allData/61/MYD06_L2/2018/103/MYD06_L2.A2018103.0400.061.2018108222125.hdf,88255897
